SMILES,homo_ev,lumo_ev,bandgap_ev,source_db,canonical_SMILES,ewg_count,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp
CCCCCCCCc1c(C=C2C(=O)c3cc(F)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC(CC)CCCC)nc4c4c5sc6c(CCCCCCCC)c(C=C7C(=O)c8cc(F)ccc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.65,-3.98,1.52,your_data,CCCCCCCCc1c(C=C2C(=O)c3cc(F)ccc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC(CC)CCCC)nc4c4c5sc6c(CCCCCCCC)c(C=C7C(=O)c8cc(F)ccc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,8,4.1000000000000005,1426.9929999999988,10,34,25.094220000000057
CCCCC(CC)Cn1nc7c(n1)c6c5sc4cc(C=c3c(=O)c2ccccc2c3=C(C#N)C#N)sc4c5n(CC(CC)CCCC)c6c%12c7c%11sc%10cc(C=c9c(=O)c8ccccc8c9=C(C#N)C#N)sc%10c%11n%12CC(CC)CCCC,-5.51,-3.84,1.55,your_data,CCCCC(CC)Cn1nc2c(n1)c1c3sc4cc(C=C5C(=O)c6ccccc6C5=C(C#N)C#N)sc4c3n(CC(CC)CCCC)c1c1c2c2sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc3c2n1CC(CC)CCCC,6,3.64,1166.5809999999992,10,20,19.01001999999999
CCCCCCc%15ccc(C7(c1ccc(CCCCCC)cc1)c2cc%13c(cc2c6sc(c5sc(C=c4c(=O)c3ccccc3c4=C(C#N)C#N)cc5OCC(CC)CCCC)cc67)C(c8ccc(CCCCCC)cc8)(c9ccc(CCCCCC)cc9)c%14cc(c%12sc(C=c%11c(=O)c%10ccccc%10c%11=C(C#N)C#N)cc%12OCC(CC)CCCC)sc%13%14)cc%15,-5.5,-3.91,1.59,your_data,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(C=C5C(=O)c6ccccc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,6,3.64,1736.4899999999986,11,42,31.83572000000011
CCN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC)C3=O,-5.65,-3.94,1.55,your_data,CCN1C(=O)c2cc(-c3ccc(-c4ccc(C)s4)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC)C3=O,4,2.0,514.6280000000004,4,4,6.145440000000005
CCCCCCCCCCC(CCCCCCCC)Cn3c(=O)c4cc(c2cc(F)c(c1sc(C)cc1F)s2)c6c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c(=O)c5cc(C)c(c3=O)c4c56,-5.72,-4.06,1.36,your_data,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2cc(-c3cc(F)c(-c4sc(C)cc4F)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,6,2.46,1055.5799999999986,4,38,20.179039999999997
CCCCCCCC(CCCC)Cn%14c5c4sc(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)c(c3cc(CC(CC)CCCC)cs3)c4sc5c%13c6nsnc6c%12c%11sc%10c(c7cc(CC(CC)CCCC)cs7)c(C=c9c(=O)c8cc(F)c(F)cc8c9=C(C#N)C#N)sc%10c%11n(CC(CCCCC)CCCCCC)c%12c%13%14,-5.7,-3.86,1.31,your_data,CCCCCCCC(CCCC)Cn1c2c3sc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c(-c4cc(CC(CC)CCCC)cs4)c3sc2c2c3nsnc3c3c4sc5c(-c6cc(CC(CC)CCCC)cs6)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c4n(CC(CCCCC)CCCCCC)c3c21,10,4.5600000000000005,1672.3329999999992,12,38,30.48582000000012
CCCCCCCCCCCCC(CCCCCCCCCC)Cn%17c4c3SC/C(C=c2c(=O)c1c(F)c(C)ccc1c2=C(C#N)C#N)=C(CCCCCCCCCCC)\c3sc4c%16c5nsnc5c%15c%14sc%13c(CCCCCCCCCCC)c(C=c%12c(=O)c%11c(F)c(c%10ccc(c8sc(c6ccc(C)s6)c9c(=O)c7c(CC(CC)CCCC)sc(CC(CC)CCCC)c7c(=O)c89)s%10)ccc%11c%12=C(C#N)C#N)sc%13c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%15c%16%17,-5.52,-3.39,1.71,your_data,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3c(sc2c2c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8c(ccc(-c9ccc(-c%10sc(-c%11ccc(C)s%11)c%11c%10C(=O)c%10c(CC(CC)CCCC)sc(CC(CC)CCCC)c%10C%11=O)s9)c8F)C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c4c21)C(CCCCCCCCCCC)=C(C=C1C(=O)c2c(ccc(C)c2F)C1=C(C#N)C#N)CS3,10,5.1000000000000005,2513.8799999999983,13,81,50.15385999999974
CCCCCCCCCCCCC(CCCCCCCCCC)Cn%17c4c3SC/C(C=c2c(=O)c1c(C)c(C)ccc1c2=C(C#N)C#N)=C(CCCCCCCCCCC)\c3sc4c%16c5nsnc5c%15c%14sc%13c(CCCCCCCCCCC)c(C=c%12c(=O)c%11c(C)c(c%10ccc(c8sc(c6ccc(C)s6)c9c(=O)c7c(CC(CC)CCCC)sc(CC(CC)CCCC)c7c(=O)c89)s%10)ccc%11c%12=C(C#N)C#N)sc%13c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%15c%16%17,-5.57,-3.74,1.35,your_data,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3c(sc2c2c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8c(ccc(-c9ccc(-c%10sc(-c%11ccc(C)s%11)c%11c%10C(=O)c%10c(CC(CC)CCCC)sc(CC(CC)CCCC)c%10C%11=O)s9)c8C)C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c4c21)C(CCCCCCCCCCC)=C(C=C1C(=O)c2c(ccc(C)c2C)C1=C(C#N)C#N)CS3,8,4.640000000000001,2505.953999999998,13,81,50.49249999999973
CCCCCCCCCCCCC(CCCCCCCCCC)Cn%17c4c3SC/C(C=c2c(=O)c1cc(C)ccc1c2=C(C#N)C#N)=C(CCCCCCCCCCC)\c3sc4c%16c5nsnc5c%15c%14sc%13c(CCCCCCCCCCC)c(C=c%12c(=O)c%11cc(c%10ccc(c8sc(c6ccc(C)s6)c9c(=O)c7c(CC(CC)CCCC)sc(CC(CC)CCCC)c7c(=O)c89)s%10)ccc%11c%12=C(C#N)C#N)sc%13c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%15c%16%17,-5.57,-3.74,1.35,your_data,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3c(sc2c2c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(-c9ccc(-c%10sc(-c%11ccc(C)s%11)c%11c%10C(=O)c%10c(CC(CC)CCCC)sc(CC(CC)CCCC)c%10C%11=O)s9)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c4c21)C(CCCCCCCCCCC)=C(C=C1C(=O)c2cc(C)ccc2C1=C(C#N)C#N)CS3,8,4.640000000000001,2477.8999999999983,13,81,49.87565999999975
CCc1c(C=C2C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.67,-4.04,1.54,your_data,CCc1c(C=C2C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,8,4.1000000000000005,1028.0909999999992,10,6,15.092219999999974
N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2cc(F)c(F)cc21,-5.64,-3.97,1.5,your_data,N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2cc(F)c(F)cc21,10,4.5600000000000005,1219.3849999999998,12,6,18.89762000000001
N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2ccc(F)cc21,-5.71,-3.91,1.56,your_data,N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)C(=O)c2ccc(F)cc21,8,4.1000000000000005,1183.4049999999997,12,6,18.619420000000005
N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)C(=O)c2ccccc21,-5.84,-4.06,1.64,your_data,N#CC(C#N)=C1/C(=C/c2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3c2sc2cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)C(=O)c2ccccc21,6,3.64,1147.4249999999997,12,6,18.34122
CCCCCC[C@@]6(CCCCCC)c1cc7c(cc1c5sc4cc(C=c3c(=O)c2cscc2c3=C(C#N)C#N)sc4c56)[C@@](CCCCCC)(CCCCCC)c%10c7sc%11cc(C=c9c(=O)c8cscc8c9=C(C#N)C#N)sc%10%11,-5.75,-4.04,1.58,your_data,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc4cc(C=C5C(=O)c6cscc6C5=C(C#N)C#N)sc4c21)C(CCCCCC)(CCCCCC)c1c-3sc2cc(C=C3C(=O)c4cscc4C3=C(C#N)C#N)sc12,6,3.64,1135.6499999999992,7,22,20.93792000000002
CCCCCCCC[C@@]6(CCCCCCCC)c1cc7c(cc1c5sc4cc(C=c3c(=O)c2cscc2c3=C(C#N)C#N)sc4c56)[C@@](CCCCCCCC)(CCCCCCCC)c%10c7sc%11cc(C=c9c(=O)c8cscc8c9=C(C#N)C#N)sc%10%11,-5.69,-4.01,1.56,your_data,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc4cc(C=C5C(=O)c6cscc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCC)(CCCCCCCC)c1c-3sc2cc(C=C3C(=O)c4cscc4C3=C(C#N)C#N)sc12,6,3.64,1247.8659999999986,7,30,24.058720000000054
CCCCCCCCCC[C@@]6(CCCCCCCCCC)c1cc7c(cc1c5sc4cc(C=c3c(=O)c2cscc2c3=C(C#N)C#N)sc4c56)[C@@](CCCCCCCCCC)(CCCCCCCCCC)c%10c7sc%11cc(C=c9c(=O)c8cscc8c9=C(C#N)C#N)sc%10%11,-5.66,-4.14,1.55,your_data,CCCCCCCCCCC1(CCCCCCCCCC)c2cc3c(cc2-c2sc4cc(C=C5C(=O)c6cscc6C5=C(C#N)C#N)sc4c21)C(CCCCCCCCCC)(CCCCCCCCCC)c1c-3sc2cc(C=C3C(=O)c4cscc4C3=C(C#N)C#N)sc12,6,3.64,1360.0819999999985,7,38,27.179520000000085
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(F)cc5C3=C(C#N)C#N)sc2-4)cc1,-5.62,-3.96,1.58,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(F)cc5C3=C(C#N)C#N)sc2-4)cc1,8,4.1000000000000005,1127.3539999999996,9,10,17.224919999999976
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cc1,-5.62,-3.96,1.6,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cc1,8,4.1000000000000005,1183.4429999999998,10,10,18.439619999999994
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cc1,-5.66,-4.14,1.55,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c2sc2cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc23)cc1,8,4.1000000000000005,1239.5319999999995,11,10,19.654320000000013
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(-c5c(F)cc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc56)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3c(F)cc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc35)sc2-4)cc1,-5.68,-3.92,1.38,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(-c5c(F)cc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc56)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(-c3c(F)cc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc35)sc2-4)cc1,4,1.46,1329.7959999999996,11,14,18.8492
CCCCCCCCc%15ccc(C7(c1ccc(CCCCCC)cc1)c2cc%13c(cc2c6sc(c4c(Cl)cc(C=c3sc(=C(C#N)C#N)n(CC)c3=O)c5nn(CCCCCCCC)nc45)cc67)C(c8ccc(CCCCCC)cc8)(c9ccc(CCCCCCCC)cc9)c%14cc(c%11c(Cl)cc(CC%10S/C(=C(C#N)/C#N)N(CC)C%10=O)c%12nn(CCCCCCCC)nc%11%12)sc%13%14)cc%15,-5.65,-4.1,1.36,your_data,CCCCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5c(Cl)cc(C=c6sc(=C(C#N)C#N)n(CC)c6=O)c6nn(CCCCCCCC)nc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCCCC)cc2)c2cc(-c3c(Cl)cc(CC5SC(=C(C#N)C#N)N(CC)C5=O)c5nn(CCCCCCCC)nc35)sc2-4)cc1,7,3.6,1899.5499999999995,12,49,29.473520000000093
CCN1C(=O)/C(=C/c2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(-c4ccc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc46)cc3C5(CC)CC)c3nsnc23)SC1=S,-5.58,-3.9,1.59,your_data,CCN1C(=O)/C(=C/c2ccc(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(-c4ccc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc46)cc3C5(CC)CC)c3nsnc23)SC1=S,2,1.0,989.4239999999995,7,10,13.768199999999974
CCCCCCC(CCCC)Cc%16cc(c%15cc%14c1nsnc1c%13cc(c%12cc(CC(CCCC)CCCCCC)c(c%11cc%10c(c2cc(F)c(CC(CC)CCCC)s2)c8sc(c7ccc(c5sc(c3ccc(C)s3)c6c(=O)c4c(CC(CC)CCCC)sc(CC(CC)CCCC)c4c(=O)c56)s7)cc8c(c9cc(F)c(CC(CC)CCCC)s9)c%10s%11)s%12)sc%13c%14s%15)sc%16c%21cc%20c(c%17cc(F)c(CC(CC)CCCC)s%17)c%18sc(C)cc%18c(c%19cc(F)c(CC(CC)CCCC)s%19)c%20s%21,-5.69,-3.67,1.31,your_data,CCCCCCC(CCCC)Cc1cc(-c2cc3c4nsnc4c4cc(-c5cc(CC(CCCC)CCCCCC)c(-c6cc7c(-c8cc(F)c(CC(CC)CCCC)s8)c8sc(-c9ccc(-c%10sc(-c%11ccc(C)s%11)c%11c%10C(=O)c%10c(CC(CC)CCCC)sc(CC(CC)CCCC)c%10C%11=O)s9)cc8c(-c8cc(F)c(CC(CC)CCCC)s8)c7s6)s5)sc4c3s2)sc1-c1cc2c(-c3cc(F)c(CC(CC)CCCC)s3)c3sc(C)cc3c(-c3cc(F)c(CC(CC)CCCC)s3)c2s1,6,1.92,2610.140999999997,20,67,55.0721399999996
CCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCC)c(C=c6c(=O)c5cc(Cl)c(Cl)cc5c6=C(C#N)C#N)sc7c8n(CC(CCCC)CCCCCC)c9c%10n(CC(CCCC)CCCCCC)c%11%12,-5.65,-3.9,1.36,your_data,CCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,10,4.5600000000000005,1540.9889999999994,10,38,28.345620000000096
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCC(F)(F)C(F)(F)F)cc5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13,-5.64,-4.05,1.38,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(-c7ccc(CCCCC(F)(F)C(F)(F)F)cc7)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCC)CCCC)c4c3n(CC(CC)CCCC)c21,15,5.710000000000001,1561.9109999999996,11,31,26.650820000000078
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCCC)cc5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13,-5.77,-4.03,1.33,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(-c7ccc(CCCCCC)cc7)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCC)CCCC)c4c3n(CC(CC)CCCC)c21,10,4.5600000000000005,1471.9609999999993,11,31,25.863220000000073
CCCCCCc%14cccc(c3c(C=c2c(=O)c1ccccc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CCCCCC)c5)c(C=c7c(=O)c6ccccc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14,-5.74,-4.01,1.33,your_data,CCCCCCc1cccc(-c2c(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CCCCCC)c8)c(C=C8C(=O)c9ccccc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,6,3.64,1405.9639999999993,12,27,25.023320000000062
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCCC)cc5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13,-5.73,-4.1,1.34,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(-c7ccc(CCCCCC)cc7)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,10,4.5600000000000005,1457.9339999999993,11,30,25.47312000000007
CCCCCCc%14ccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5ccc(CCCCCC)cc5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)cc%14,-5.73,-4.1,1.34,your_data,CCCCCCc1ccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8ccc(CCCCCC)cc8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)cc1,10,4.5600000000000005,1463.8969999999993,12,26,25.189620000000065
CCCCC(CC)Cc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc4c%13c(sc34)c5c(c%12c(c6nsnc56)c%11sc%10c(c7cccc(CC(CC)CCCC)c7)c(C=c9c(=O)c8cc(F)c(F)cc8c9=C(C#N)C#N)sc%10c%11n%12CC(CC)CCCC)C%13CC(CC)CCCC)c%14,-5.73,-4.1,1.34,your_data,CCCCC(CC)Cc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c4c(sc23)-c2c(c3c(c5nsnc25)c2sc5c(-c6cccc(CC(CC)CCCC)c6)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c2n3CC(CC)CCCC)C4CC(CC)CCCC)c1,10,4.5600000000000005,1519.0169999999991,11,28,26.856320000000085
CCOC(=O)c1cc2c(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CC)cc3)c3ccc(CC)cc3)-c3sc(-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)c6cc(C(=O)OCC)sc46)cc3C5(c3ccc(CC)cc3)c3ccc(CC)cc3)c2s1,-5.36,-3.92,1.55,your_data,CCOC(=O)c1cc2c(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CC)cc3)c3ccc(CC)cc3)-c3sc(-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)c6cc(C(=O)OCC)sc46)cc3C5(c3ccc(CC)cc3)c3ccc(CC)cc3)c2s1,10,5.540000000000001,1511.9319999999993,13,16,23.18652000000004
CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccc(F)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.44,-4.16,1.59,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccc(F)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,8,4.1000000000000005,1301.6499999999992,12,10,20.93052000000002
CCOc1c2sc3c(c2c(OCC)c2sc4c(c12)C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1cc(/C=C2\C(=O)c5ccc(F)cc5C2=C(C#N)C#N)sc1-4)C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,-5.44,-4.16,1.24,your_data,CCOc1c2sc3c(c2c(OCC)c2sc4c(c12)C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1cc(/C=C2\C(=O)c5ccc(F)cc5C2=C(C#N)C#N)sc1-4)C(c1ccc(CC)cc1)(c1ccc(CC)cc1)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,1327.6379999999995,11,14,20.45172000000001
CCOc1cc(/C=C2\C(=O)c3ccc(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CC)cc1)c1ccc(CC)cc1)-c1sc(-c2sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc2OCC)cc1C3(c1ccc(CC)cc1)c1ccc(CC)cc1,-5.24,-3.95,1.23,your_data,CCOc1cc(/C=C2\C(=O)c3ccc(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CC)cc1)c1ccc(CC)cc1)-c1sc(-c2sc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)cc2OCC)cc1C3(c1ccc(CC)cc1)c1ccc(CC)cc1,8,4.1000000000000005,1379.7139999999993,11,16,21.47932000000002
